entry_time,exit_time,dir,X,A,B,C,entry,exit,tp_level,sl_level,result,net_points,net_pnl,bars_held
2024-03-06 21:15:00,2024-03-06 21:25:00,1,20416.25,20450.75,20437.0,20461.75,20425.987,20411.7,20439.648466000002,20411.7,-1,-15.287000000000262,-305.74000000000524,2
2024-03-07 03:30:00,2024-03-07 04:05:00,-1,20465.75,20410.5,20443.75,20389.5,20449.4325,20473.375,20426.538285,20473.375,-1,-24.94250000000102,-498.8500000000204,7
2024-03-25 23:45:00,2024-03-26 00:30:00,1,20739.25,20773.75,20758.5,20787.75,20749.629,20764.191222,20764.191222,20734.4,1,13.562222000000475,271.2444400000095,9
2024-04-05 08:35:00,2024-04-05 08:40:00,1,20285.0,20357.5,20328.5,20379.25,20305.1695,20389.25,20333.468251,20275.575,1,83.08050000000003,1661.6100000000006,1
2024-04-17 15:30:00,2024-04-17 15:50:00,1,19847.0,19979.25,19917.75,20028.25,19885.7875,19940.208175,19940.208175,19828.875,1,53.42067500000121,1068.4135000000242,4
2024-04-23 06:45:00,2024-04-23 08:20:00,-1,19679.75,19555.5,19605.0,19518.0,19645.1355,19596.569739,19596.569739,19695.925,1,47.56576100000166,951.3152200000332,19
2024-04-25 09:15:00,2024-04-25 09:35:00,1,19551.25,19636.5,19598.5,19661.5,19574.8435,19540.225,19607.946283,19540.225,-1,-35.618500000000495,-712.3700000000099,4
2024-05-07 08:55:00,2024-05-07 09:15:00,-1,20430.75,20396.0,20416.75,20382.75,20420.478,20435.55,20406.065904,20435.55,-1,-16.072000000000116,-321.4400000000023,4
2024-05-07 09:20:00,2024-05-07 09:30:00,-1,20430.75,20396.0,20416.75,20382.75,20420.478,20435.55,20406.065904,20435.55,-1,-16.072000000000116,-321.4400000000023,2
2024-05-10 02:30:00,2024-05-10 03:00:00,-1,20476.5,20455.0,20466.5,20446.5,20470.08,20479.5,20461.07244,20479.5,-1,-10.419999999998254,-208.39999999996508,6
2024-05-14 02:05:00,2024-05-14 03:10:00,-1,20521.5,20501.25,20510.5,20494.5,20515.722,20524.2,20507.615196000002,20524.2,-1,-9.477999999999156,-189.55999999998312,13
2024-05-14 04:00:00,2024-05-14 04:05:00,-1,20521.5,20501.25,20510.5,20494.5,20515.722,20524.2,20507.615196000002,20524.2,-1,-9.477999999999156,-189.55999999998312,1
2024-05-17 04:05:00,2024-05-17 04:10:00,1,20865.0,20889.5,20877.0,20898.75,20872.2225,20861.625,20882.356005,20861.625,-1,-11.597499999999854,-231.9499999999971,1
2024-06-10 06:35:00,2024-06-10 08:45:00,-1,21283.25,21224.25,21254.0,21206.0,21266.7185,21243.524032999998,21243.524032999998,21290.975,1,22.19446700000117,443.88934000002337,26
2024-06-14 03:15:00,2024-06-14 03:30:00,1,21843.75,21875.75,21862.5,21888.0,21853.2195,21866.505651,21866.505651,21839.325,1,12.286151000000245,245.7230200000049,3
2024-06-19 10:35:00,2024-06-19 10:45:00,1,22189.25,22205.5,22197.0,22211.5,22194.0115,22200.692107,22200.692107,22187.025,1,5.6806069999984175,113.61213999996835,2
2024-06-21 03:05:00,2024-06-21 03:10:00,1,22015.75,22043.0,22030.0,22052.0,22023.5075,22012.125,22034.391635,22012.125,-1,-12.382499999999709,-247.64999999999418,1
2024-06-24 05:35:00,2024-06-24 05:55:00,1,21919.0,21979.5,21948.0,21996.0,21935.478,21911.3,21958.597404,21911.3,-1,-25.177999999999884,-503.5599999999977,4
2024-06-24 06:05:00,2024-06-24 08:05:00,1,21919.0,21979.5,21948.0,21996.0,21935.478,21911.3,21958.597404,21911.3,-1,-25.177999999999884,-503.5599999999977,24
2024-07-19 09:35:00,2024-07-19 09:40:00,1,21773.5,21873.5,21829.5,21910.5,21802.818,21861.25,21843.952524,21759.8,1,57.4320000000007,1148.640000000014,1
2024-08-01 13:15:00,2024-08-01 13:25:00,1,20981.5,21055.75,21023.0,21086.25,21003.9165,20971.025,21035.367897,20971.025,-1,-33.891499999997905,-677.8299999999581,2
